                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                 1.0515,                0.60436,                0.99229,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                 1.0472,                0.60166,                0.99292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                 1.0763,                0.62909,                0.99884,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                 1.0627,                0.59146,                0.98214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                 1.0279,                0.56649,                 0.9639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                 1.0244,                 0.5629,                0.96888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                 1.0293,                0.56257,                 0.9679,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                 1.0684,                0.57622,                0.97792,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                 1.0127,                0.55103,                0.97273,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     98,                 1.0113,                 0.5535,                0.96878,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     99,                 1.0356,                0.56359,                0.96558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    100,                0.98192,                0.54345,                0.96131,                0.89371,                0.85492,                0.91981,                0.64126,                 1.0624,                0.58445,                 1.0064,             2.1277e-05,             2.1277e-05,             2.1277e-05
